subject,B_freeze_pct,shuffle_id,M1,M1_orig,d_M1,M2,M2_orig,d_M2,M3,M3_orig,d_M3,M4,M4_orig,d_M4,M5,M5_orig,d_M5,M6,M6_orig,d_M6,M7,M7_orig,d_M7,M8,M8_orig,d_M8,delta_G_median
100206,0.0,0,1.1811622547343632,1.2708151331483273,-0.08965287841396408,0.14207734409730224,0.13132207539198057,0.010755268705321674,2.4600967911295905e-15,0.0,2.4600967911295905e-15,0.7982142857142858,0.86875,-0.07053571428571426,0.042105263157894736,0.03684210526315789,0.005263157894736845,0.15850560295324634,0.161405253471683,-0.0028996505184366583,0.43808582711518107,0.43808582711518024,8.326672684688674e-16,0.5015435698165489,0.5933135819497701,-0.09177001213322122,0.27112543357387275
100206,0.0,1,1.4046433707309394,1.2708151331483273,0.1338282375826121,0.13877139463473934,0.13132207539198057,0.007449319242758767,5.016566809253161e-16,0.0,5.016566809253161e-16,0.7572727272727272,0.86875,-0.11147727272727281,0.03684210526315789,0.03684210526315789,0.0,0.14852416466869284,0.161405253471683,-0.01288108880299016,0.43808582711518074,0.43808582711518024,4.996003610813204e-16,0.4618611550301117,0.5933135819497701,-0.13145242691965842,1.9909061966495143
100206,0.0,2,1.1048108777707024,1.2708151331483273,-0.16600425537762487,0.14174180922108895,0.13132207539198057,0.01041973382910838,9.261506887364481e-16,0.0,9.261506887364481e-16,0.6362745098039215,0.86875,-0.2324754901960785,0.042105263157894736,0.03684210526315789,0.005263157894736845,0.1392783534657447,0.161405253471683,-0.02212690000593831,0.4380858271151806,0.43808582711518024,3.885780586188048e-16,0.4707836507566201,0.5933135819497701,-0.12252993119315003,0.5501572091209117
100206,0.0,3,1.6182000324895949,1.2708151331483273,0.3473848993412676,0.15132466482312448,0.13132207539198057,0.020002589431143913,1.2922239330620496e-15,0.0,1.2922239330620496e-15,0.7718181818181818,0.86875,-0.09693181818181817,0.042105263157894736,0.03684210526315789,0.005263157894736845,0.1433142143855159,0.161405253471683,-0.018091039086167104,0.43808582711518046,0.43808582711518024,2.220446049250313e-16,0.6091839308028697,0.5933135819497701,0.01587034885309957,1.2688179936275894
100206,0.0,4,1.1253308834493394,1.2708151331483273,-0.14548424969898788,0.1481626992885631,0.13132207539198057,0.01684062389658253,0.0,0.0,0.0,0.7307692307692307,0.86875,-0.1379807692307693,0.03684210526315789,0.03684210526315789,0.0,0.145195937767296,0.161405253471683,-0.016209315704386995,0.43808582711518024,0.43808582711518024,0.0,0.2653288121933514,0.5933135819497701,-0.3279847697564187,0.5819198074610212
100206,0.0,5,1.2629634366816251,1.2708151331483273,-0.00785169646670214,0.13754199770160305,0.13132207539198057,0.006219922309622483,8.967209913705024e-16,0.0,8.967209913705024e-16,0.7446428571428572,0.86875,-0.12410714285714286,0.031578947368421054,0.03684210526315789,-0.005263157894736838,0.141814317419996,0.161405253471683,-0.01959093605168699,0.43808582711517957,0.43808582711518024,-6.661338147750939e-16,0.7500436731092592,0.5933135819497701,0.1567300911594891,0.2595068146874593
100206,0.0,6,1.1839280729861366,1.2708151331483273,-0.08688706016219072,0.13715704107902352,0.13132207539198057,0.005834965687042948,1.4050671177041888e-16,0.0,1.4050671177041888e-16,0.7851851851851852,0.86875,-0.08356481481481481,0.042105263157894736,0.03684210526315789,0.005263157894736845,0.15179204885963155,0.161405253471683,-0.009613204612051451,0.43808582711517957,0.43808582711518024,-6.661338147750939e-16,0.7073825815226592,0.5933135819497701,0.11406899957288907,0.2342976225904425
100206,0.0,7,1.6454957898730442,1.2708151331483273,0.37468065672471695,0.1455751837097324,0.13132207539198057,0.01425310831775184,0.0,0.0,0.0,0.6645454545454546,0.86875,-0.20420454545454547,0.03684210526315789,0.03684210526315789,0.0,0.13754686508168756,0.161405253471683,-0.023858388389995433,0.43808582711518024,0.43808582711518024,0.0,0.2370762511877563,0.5933135819497701,-0.3562373307620138,1.5076756091412808
100206,5.0,0,1.254735599612082,1.2708151331483273,-0.01607953353624536,0.14344066007201983,0.13132207539198057,0.012118584680039263,0.0,0.0,0.0,0.725925925925926,0.86875,-0.14282407407407405,0.031578947368421054,0.03684210526315789,-0.005263157894736838,0.15175519941349513,0.161405253471683,-0.009650054058187862,0.43808582711518024,0.43808582711518024,0.0,0.19612509098227965,0.5933135819497701,-0.3971884909674905,0.44235358798242874
100206,5.0,1,1.238203798782451,1.2708151331483273,-0.032611334365876266,0.14100562095524424,0.13132207539198057,0.009683545563263674,0.0,0.0,0.0,0.7703703703703704,0.86875,-0.09837962962962965,0.042105263157894736,0.03684210526315789,0.005263157894736845,0.15139377298981654,0.161405253471683,-0.010011480481866453,0.43808582711518024,0.43808582711518024,0.0,0.15303911287347077,0.5933135819497701,-0.44027446907629936,0.5820929618811934
100206,5.0,2,1.1865735690361279,1.2708151331483273,-0.08424156411219941,0.13955082700728566,0.13132207539198057,0.008228751615305091,0.0,0.0,0.0,0.6726415094339623,0.86875,-0.19610849056603774,0.03684210526315789,0.03684210526315789,0.0,0.14681419922577418,0.161405253471683,-0.014591054245908813,0.43808582711518024,0.43808582711518024,0.0,0.17047036921879194,0.5933135819497701,-0.4228432127309782,2.1368937153395877
100206,5.0,3,1.2178951973030556,1.2708151331483273,-0.05291993584527166,0.14633126891150094,0.13132207539198057,0.015009193519520375,1.0522184634784718e-16,0.0,1.0522184634784718e-16,0.7394736842105264,0.86875,-0.12927631578947363,0.03684210526315789,0.03684210526315789,0.0,0.14261647724000834,0.161405253471683,-0.01878877623167466,0.4380858271151802,0.43808582711518024,-5.551115123125783e-17,0.48708032604596746,0.5933135819497701,-0.10623325590380267,0.6017344433824228
100206,5.0,4,1.6095984453205054,1.2708151331483273,0.33878331217217816,0.1414708034131685,0.13132207539198057,0.010148728021187936,2.447593319680144e-16,0.0,2.447593319680144e-16,0.7675438596491228,0.86875,-0.10120614035087727,0.03684210526315789,0.03684210526315789,0.0,0.14933324937783876,0.161405253471683,-0.012072004093844235,0.4380858271151809,0.43808582711518024,6.661338147750939e-16,0.6574161214947787,0.5933135819497701,0.06410253954500855,1.5669012634555979
100206,5.0,5,1.2448058135711881,1.2708151331483273,-0.026009319577139145,0.141574905208965,0.13132207539198057,0.010252829816984443,0.0,0.0,0.0,0.75,0.86875,-0.11875000000000002,0.03684210526315789,0.03684210526315789,0.0,0.15464809823319375,0.161405253471683,-0.006757155238489243,0.43808582711518024,0.43808582711518024,0.0,0.5237745069468334,0.5933135819497701,-0.06953907500293677,0.2867863285567127
100206,5.0,6,1.406724175965747,1.2708151331483273,0.13590904281741967,0.14071270166243496,0.13132207539198057,0.009390626270454394,1.0892151634627468e-15,0.0,1.0892151634627468e-15,0.7273584905660376,0.86875,-0.1413915094339624,0.031578947368421054,0.03684210526315789,-0.005263157894736838,0.15934541274381467,0.161405253471683,-0.0020598407278683284,0.43808582711518085,0.43808582711518024,6.106226635438361e-16,0.7682545959485405,0.5933135819497701,0.17494101399877038,0.7433058401835413
100206,5.0,7,1.1842518725272704,1.2708151331483273,-0.0865632606210569,0.14414126822458959,0.13132207539198057,0.012819192832609017,0.0,0.0,0.0,0.7877358490566038,0.86875,-0.08101415094339626,0.04736842105263158,0.03684210526315789,0.01052631578947369,0.14702629573499665,0.161405253471683,-0.014378957736686349,0.43808582711518024,0.43808582711518024,0.0,0.1839034003076864,0.5933135819497701,-0.40941018164208376,1.3153549327886886
100206,10.0,0,1.435268151057869,1.2708151331483273,0.1644530179095418,0.13577101844420325,0.13132207539198057,0.004448943052222681,0.0,0.0,0.0,0.7461538461538462,0.86875,-0.12259615384615385,0.03684210526315789,0.03684210526315789,0.0,0.14660922806933457,0.161405253471683,-0.014796025402348423,0.43808582711518024,0.43808582711518024,0.0,0.7133546392895712,0.5933135819497701,0.12004105733980108,0.5988230149809577
100206,10.0,1,1.3039931334540662,1.2708151331483273,0.03317800030573892,0.13907872614993486,0.13132207539198057,0.0077566507579542865,0.0,0.0,0.0,0.73,0.86875,-0.13875000000000004,0.031578947368421054,0.03684210526315789,-0.005263157894736838,0.16013249849115746,0.161405253471683,-0.0012727549805255367,0.43808582711518024,0.43808582711518024,0.0,0.6731757867264344,0.5933135819497701,0.07986220477666428,0.43611526793157696
100206,10.0,2,1.157388786476286,1.2708151331483273,-0.11342634667204132,0.13724407871611333,0.13132207539198057,0.005922003324132757,0.0,0.0,0.0,0.746,0.86875,-0.12275000000000003,0.04736842105263158,0.03684210526315789,0.01052631578947369,0.15429560500300035,0.161405253471683,-0.0071096484686826444,0.43808582711518024,0.43808582711518024,0.0,0.27939456810740043,0.5933135819497701,-0.3139190138423697,1.2411792078346413
100206,10.0,3,2.048520598335698,1.2708151331483273,0.7777054651873709,0.14332937350746527,0.13132207539198057,0.012007298115484705,0.0,0.0,0.0,0.8078947368421053,0.86875,-0.06085526315789469,0.04736842105263158,0.03684210526315789,0.01052631578947369,0.1589662457302607,0.161405253471683,-0.0024390077414223055,0.43808582711518024,0.43808582711518024,0.0,0.4801207405938698,0.5933135819497701,-0.11319284135590035,1.9901369376599178
100206,10.0,4,1.1612950684346792,1.2708151331483273,-0.10952006471364806,0.1417572419592009,0.13132207539198057,0.010435166567220322,0.0,0.0,0.0,0.6892156862745098,0.86875,-0.17953431372549022,0.03684210526315789,0.03684210526315789,0.0,0.1506668957247804,0.161405253471683,-0.0107383577469026,0.43808582711518024,0.43808582711518024,0.0,0.2648794343657016,0.5933135819497701,-0.3284341475840685,1.0757278965495187
100206,10.0,5,1.2756360200860144,1.2708151331483273,0.004820886937687119,0.14078717645553943,0.13132207539198057,0.009465101063558856,0.0,0.0,0.0,0.7944444444444445,0.86875,-0.07430555555555551,0.031578947368421054,0.03684210526315789,-0.005263157894736838,0.14720490859069263,0.161405253471683,-0.014200344880990368,0.43808582711518024,0.43808582711518024,0.0,0.37850409290119275,0.5933135819497701,-0.21480948904857738,0.8389610367226544
100206,10.0,6,1.1596061803776094,1.2708151331483273,-0.11120895277071785,0.14317448330557705,0.13132207539198057,0.011852407913596485,0.0,0.0,0.0,0.7311320754716981,0.86875,-0.1376179245283019,0.031578947368421054,0.03684210526315789,-0.005263157894736838,0.15354480741633783,0.161405253471683,-0.007860446055345166,0.43808582711518024,0.43808582711518024,0.0,0.6618897468758275,0.5933135819497701,0.06857616492605734,0.8805766899023366
100206,10.0,7,1.4959079293976316,1.2708151331483273,0.22509279624930434,0.14791733967583698,0.13132207539198057,0.01659526428385641,3.4055180814844435e-15,0.0,3.4055180814844435e-15,0.6346153846153846,0.86875,-0.23413461538461544,0.031578947368421054,0.03684210526315789,-0.005263157894736838,0.14127503281961928,0.161405253471683,-0.020130220652063713,0.4380858271151803,0.43808582711518024,5.551115123125783e-17,0.19679056432306116,0.5933135819497701,-0.39652301762670894,1.2055048690712025
100206,20.0,0,1.1750659115199409,1.2708151331483273,-0.0957492216283864,0.13517680700949633,0.13132207539198057,0.003854731617515761,2.921613947469401e-15,0.0,2.921613947469401e-15,0.7769230769230769,0.86875,-0.09182692307692308,0.03684210526315789,0.03684210526315789,0.0,0.16044727410519072,0.161405253471683,-0.0009579793664922787,0.4380858271151808,0.43808582711518024,5.551115123125783e-16,0.693619300575556,0.5933135819497701,0.10030571862578586,0.38957672309332914
100206,20.0,1,1.1849376711298376,1.2708151331483273,-0.08587746201848967,0.1354879963329154,0.13132207539198057,0.00416592094093482,0.0,0.0,0.0,0.7478723404255319,0.86875,-0.12087765957446817,0.02631578947368421,0.03684210526315789,-0.010526315789473682,0.15005815868394431,0.161405253471683,-0.011347094787738682,0.43808582711518024,0.43808582711518024,0.0,0.2378425683642933,0.5933135819497701,-0.35547101358547684,0.2692418680588826
100206,20.0,2,1.4285523548540735,1.2708151331483273,0.15773722170574622,0.1317550490568215,0.13132207539198057,0.00043297366484093547,0.0,0.0,0.0,0.7704081632653061,0.86875,-0.09834183673469388,0.02631578947368421,0.03684210526315789,-0.010526315789473682,0.15881416984502295,0.161405253471683,-0.002591083626660051,0.43808582711518024,0.43808582711518024,0.0,0.17300250042082385,0.5933135819497701,-0.42031108152894625,0.39357096973645733
100206,20.0,3,1.1394381659462764,1.2708151331483273,-0.13137696720205083,0.14260828134513867,0.13132207539198057,0.011286205953158102,7.234960430907005e-16,0.0,7.234960430907005e-16,0.781578947368421,0.86875,-0.08717105263157898,0.042105263157894736,0.03684210526315789,0.005263157894736845,0.15704394205639466,0.161405253471683,-0.004361311415288338,0.4380858271151803,0.43808582711518024,5.551115123125783e-17,0.5420255072750478,0.5933135819497701,-0.051288074674722295,1.0231034033220734
100206,20.0,4,1.558604314843471,1.2708151331483273,0.28778918169514367,0.1377382090010784,0.13132207539198057,0.006416133609097818,0.0,0.0,0.0,0.75,0.86875,-0.11875000000000002,0.042105263157894736,0.03684210526315789,0.005263157894736845,0.15900875078771168,0.161405253471683,-0.002396502683971319,0.43808582711518024,0.43808582711518024,0.0,0.7651595613469352,0.5933135819497701,0.17184597939716506,1.2259093895199413
100206,20.0,5,1.5017099091644375,1.2708151331483273,0.2308947760161102,0.1367783631227779,0.13132207539198057,0.005456287730797343,3.8081557272073834e-15,0.0,3.8081557272073834e-15,0.7216981132075472,0.86875,-0.14705188679245285,0.031578947368421054,0.03684210526315789,-0.005263157894736838,0.15981320022911163,0.161405253471683,-0.0015920532425713618,0.4380858271151805,0.43808582711518024,2.7755575615628914e-16,0.5531685330446826,0.5933135819497701,-0.04014504890508752,0.44244681385034124
100206,20.0,6,1.8663733134742984,1.2708151331483273,0.5955581803259711,0.14296531966541998,0.13132207539198057,0.011643244273439407,3.176932299664758e-15,0.0,3.176932299664758e-15,0.7552631578947369,0.86875,-0.11348684210526316,0.05263157894736842,0.03684210526315789,0.015789473684210527,0.16398813223686748,0.161405253471683,0.002582878765184482,0.4380858271151804,0.43808582711518024,1.6653345369377348e-16,0.8132498471391078,0.5933135819497701,0.21993626518933762,1.2215845704163582
100206,20.0,7,1.2369180809868143,1.2708151331483273,-0.03389705216151295,0.13539950777747825,0.13132207539198057,0.004077432385497681,0.0,0.0,0.0,0.7354545454545455,0.86875,-0.13329545454545455,0.03684210526315789,0.03684210526315789,0.0,0.16818276573146082,0.161405253471683,0.006777512259777824,0.43808582711518024,0.43808582711518024,0.0,0.5250513275300877,0.5933135819497701,-0.06826225441968248,0.10768952534733223
304727,0.0,0,1.1756405615931795,1.2529791739798033,-0.07733861238662376,0.14948522705986497,0.13395401717311275,0.015531209886752217,8.218530654414206e-16,5.386240937780515e-16,2.832289716633691e-16,0.7537037037037038,0.9107843137254902,-0.15708061002178642,0.031578947368421054,0.021052631578947368,0.010526315789473686,0.14817865909295308,0.15703448159506586,-0.008855822502112781,0.43808582711518057,0.438085827115181,-4.440892098500626e-16,0.32370901208935543,0.3810738460631765,-0.05736483397382108,0.6317523319522255
304727,0.0,1,1.51337150691886,1.2529791739798033,0.2603923329390567,0.1532185662007973,0.13395401717311275,0.01926454902768454,0.0,5.386240937780515e-16,-5.386240937780515e-16,0.7,0.9107843137254902,-0.21078431372549022,0.042105263157894736,0.021052631578947368,0.021052631578947368,0.15738679038683082,0.15703448159506586,0.0003523087917649548,0.43808582711518024,0.438085827115181,-7.771561172376096e-16,0.25060765335624674,0.3810738460631765,-0.13046619270692977,0.715995968218532
304727,0.0,2,1.1574962794056392,1.2529791739798033,-0.09548289457416415,0.1476491184661721,0.13395401717311275,0.013695101293059342,1.6835252967739015e-15,5.386240937780515e-16,1.1449012029958499e-15,0.8692307692307691,0.9107843137254902,-0.04155354449472104,0.03684210526315789,0.021052631578947368,0.015789473684210523,0.15878320471023954,0.15703448159506586,0.0017487231151736837,0.4380858271151803,0.438085827115181,-7.216449660063518e-16,0.7114136755483595,0.3810738460631765,0.33033982948518303,0.6266707246251468
304727,0.0,3,1.4304189397706806,1.2529791739798033,0.17743976579087728,0.14806518136121324,0.13395401717311275,0.014111164188100489,4.674253479510533e-16,5.386240937780515e-16,-7.119874582699817e-17,0.7279661016949153,0.9107843137254902,-0.1828182120305749,0.031578947368421054,0.021052631578947368,0.010526315789473686,0.14366120466993432,0.15703448159506586,-0.013373276925131544,0.43808582711518046,0.438085827115181,-5.551115123125783e-16,0.1876931541335023,0.3810738460631765,-0.19338069192967422,0.3410889508449475
304727,0.0,4,1.4036048677318147,1.2529791739798033,0.1506256937520114,0.1446572116998964,0.13395401717311275,0.010703194526783644,0.0,5.386240937780515e-16,-5.386240937780515e-16,0.6616666666666667,0.9107843137254902,-0.24911764705882344,0.02631578947368421,0.021052631578947368,0.005263157894736841,0.1494151423071008,0.15703448159506586,-0.007619339287965071,0.43808582711518024,0.438085827115181,-7.771561172376096e-16,0.3487152386948952,0.3810738460631765,-0.032358607368281334,0.6340952887590491
304727,0.0,5,1.4422369651945681,1.2529791739798033,0.18925779121476483,0.14014198766443672,0.13395401717311275,0.006187970491323969,2.1566000733057366e-15,5.386240937780515e-16,1.6179759795276852e-15,0.8142857142857143,0.9107843137254902,-0.0964985994397759,0.04736842105263158,0.021052631578947368,0.026315789473684213,0.16517441800368432,0.15703448159506586,0.008139936408618459,0.4380858271151816,0.438085827115181,6.106226635438361e-16,0.749140086823555,0.3810738460631765,0.3680662407603785,0.5770363220803425
304727,0.0,6,1.195795759197852,1.2529791739798033,-0.057183414781951214,0.15077130690471693,0.13395401717311275,0.01681728973160418,0.0,5.386240937780515e-16,-5.386240937780515e-16,0.725925925925926,0.9107843137254902,-0.1848583877995642,0.03684210526315789,0.021052631578947368,0.015789473684210523,0.1573675144687945,0.15703448159506586,0.0003330328737286281,0.43808582711518024,0.438085827115181,-7.771561172376096e-16,0.15694520018117206,0.3810738460631765,-0.22412864588200446,1.457132272238694
304727,0.0,7,1.375967611024756,1.2529791739798033,0.12298843704495277,0.140902196361529,0.13395401717311275,0.006948179188416254,0.0,5.386240937780515e-16,-5.386240937780515e-16,0.7745283018867924,0.9107843137254902,-0.13625601183869773,0.031578947368421054,0.021052631578947368,0.010526315789473686,0.13583102851715,0.15703448159506586,-0.02120345307791585,0.43808582711518024,0.438085827115181,-7.771561172376096e-16,0.6515805053884534,0.3810738460631765,0.27050665932527684,0.3158875456543542
304727,5.0,0,1.415542369376566,1.2529791739798033,0.16256319539676278,0.14765018464793606,0.13395401717311275,0.013696167474823301,0.0,5.386240937780515e-16,-5.386240937780515e-16,0.8183333333333334,0.9107843137254902,-0.09245098039215682,0.03684210526315789,0.021052631578947368,0.015789473684210523,0.17648712808598876,0.15703448159506586,0.019452646490922904,0.43808582711518024,0.438085827115181,-7.771561172376096e-16,0.3706087024766086,0.3810738460631765,-0.010465143586567915,0.8519077473378687
304727,5.0,1,1.4333929651682027,1.2529791739798033,0.1804137911883994,0.1441126670801404,0.13395401717311275,0.01015864990702764,0.0,5.386240937780515e-16,-5.386240937780515e-16,0.7735294117647059,0.9107843137254902,-0.13725490196078427,0.042105263157894736,0.021052631578947368,0.021052631578947368,0.15963941256068886,0.15703448159506586,0.0026049309656230035,0.43808582711518024,0.438085827115181,-7.771561172376096e-16,0.35075221617477315,0.3810738460631765,-0.030321629888403367,0.44061490461960406
304727,5.0,2,1.4621091409378955,1.2529791739798033,0.20912996695809216,0.15087926578192593,0.13395401717311275,0.01692524860881317,9.342299958725135e-16,5.386240937780515e-16,3.9560590209446197e-16,0.8341269841269842,0.9107843137254902,-0.07665732959850602,0.02631578947368421,0.021052631578947368,0.005263157894736841,0.17280282880825215,0.15703448159506586,0.01576834721318629,0.43808582711518074,0.438085827115181,-2.7755575615628914e-16,0.7835592958269162,0.3810738460631765,0.4024854497637397,0.568421396716104
304727,5.0,3,1.2951716113876648,1.2529791739798033,0.042192437407861494,0.15203873685393285,0.13395401717311275,0.018084719680820094,0.0,5.386240937780515e-16,-5.386240937780515e-16,0.8589285714285714,0.9107843137254902,-0.051855742296918805,0.05263157894736842,0.021052631578947368,0.031578947368421054,0.15601645820445603,0.15703448159506586,-0.001018023390609829,0.43808582711518024,0.438085827115181,-7.771561172376096e-16,0.7170176249690117,0.3810738460631765,0.33594377890583516,1.275915962479392
304727,5.0,4,1.4153888406225188,1.2529791739798033,0.1624096666427155,0.14060002737741575,0.13395401717311275,0.006646010204302999,0.0,5.386240937780515e-16,-5.386240937780515e-16,0.7675438596491228,0.9107843137254902,-0.14324045407636743,0.02631578947368421,0.021052631578947368,0.005263157894736841,0.1581149777154657,0.15703448159506586,0.001080496120399843,0.43808582711518024,0.438085827115181,-7.771561172376096e-16,0.7216049254115838,0.3810738460631765,0.3405310793484073,0.6321149231588714
304727,5.0,5,1.2742883351827647,1.2529791739798033,0.021309161202961446,0.1530955252572058,0.13395401717311275,0.01914150808409304,0.0,5.386240937780515e-16,-5.386240937780515e-16,0.8203703703703704,0.9107843137254902,-0.09041394335511976,0.03684210526315789,0.021052631578947368,0.015789473684210523,0.1583907471889967,0.15703448159506586,0.0013562655939308443,0.43808582711518024,0.438085827115181,-7.771561172376096e-16,0.4937339543952708,0.3810738460631765,0.11266010833209428,1.769036268579415
304727,5.0,6,1.092218811483782,1.2529791739798033,-0.16076036249602121,0.15627831447574655,0.13395401717311275,0.0223242973026338,2.78118271710051e-16,5.386240937780515e-16,-2.605058220680005e-16,0.8,0.9107843137254902,-0.11078431372549014,0.05263157894736842,0.021052631578947368,0.031578947368421054,0.1410005916977523,0.15703448159506586,-0.016033889897313552,0.4380858271151809,0.438085827115181,-1.1102230246251565e-16,0.46363427004178004,0.3810738460631765,0.08256042397860353,0.5295181368549348
304727,5.0,7,1.2707216877290302,1.2529791739798033,0.017742513749226863,0.14165952562990228,0.13395401717311275,0.007705508456789523,3.782230621715435e-16,5.386240937780515e-16,-1.60401031606508e-16,0.8400000000000001,0.9107843137254902,-0.0707843137254901,0.02631578947368421,0.021052631578947368,0.005263157894736841,0.15121746419356957,0.15703448159506586,-0.005817017401496288,0.4380858271151802,0.438085827115181,-8.326672684688674e-16,0.3490838412393407,0.3810738460631765,-0.031990004823835794,0.6073296230890807
304727,10.0,0,1.2279324398208455,1.2529791739798033,-0.02504673415895775,0.1456306282723573,0.13395401717311275,0.011676611099244533,0.0,5.386240937780515e-16,-5.386240937780515e-16,0.8074074074074075,0.9107843137254902,-0.10337690631808272,0.031578947368421054,0.021052631578947368,0.010526315789473686,0.15119155600649883,0.15703448159506586,-0.005842925588567027,0.43808582711518024,0.438085827115181,-7.771561172376096e-16,0.6878627625139944,0.3810738460631765,0.30678891645081785,1.2841168865735604
304727,10.0,1,1.769891187637556,1.2529791739798033,0.5169120136577527,0.151359524362372,0.13395401717311275,0.017405507189259234,2.4013056013084106e-15,5.386240937780515e-16,1.862681507530359e-15,0.7281818181818183,0.9107843137254902,-0.18260249554367192,0.02631578947368421,0.021052631578947368,0.005263157894736841,0.14217060548261423,0.15703448159506586,-0.01486387611245163,0.4380858271151817,0.438085827115181,6.661338147750939e-16,0.1559703889320722,0.3810738460631765,-0.2251034571311043,1.2136314611848764
304727,10.0,2,1.1875967679640373,1.2529791739798033,-0.06538240601576595,0.1440453976872765,0.13395401717311275,0.01009138051416375,0.0,5.386240937780515e-16,-5.386240937780515e-16,0.7845454545454545,0.9107843137254902,-0.12623885918003563,0.03684210526315789,0.021052631578947368,0.015789473684210523,0.14426202357651655,0.15703448159506586,-0.012772458018549315,0.43808582711518024,0.438085827115181,-7.771561172376096e-16,0.23313106493053032,0.3810738460631765,-0.1479427811326462,1.5419160943505594
304727,10.0,3,1.139387208027523,1.2529791739798033,-0.11359196595228038,0.14821455926499696,0.13395401717311275,0.01426054209188421,5.784154982480638e-16,5.386240937780515e-16,3.9791404470012326e-17,0.8464912280701753,0.9107843137254902,-0.06429308565531489,0.042105263157894736,0.021052631578947368,0.021052631578947368,0.15470005826198782,0.15703448159506586,-0.0023344233330780395,0.43808582711518146,0.438085827115181,4.440892098500626e-16,0.421589462224827,0.3810738460631765,0.0405156161616505,0.08536987461177858
304727,10.0,4,1.1414868829214475,1.2529791739798033,-0.11149229105835579,0.15665808927752858,0.13395401717311275,0.02270407210441583,0.0,5.386240937780515e-16,-5.386240937780515e-16,0.8424528301886791,0.9107843137254902,-0.06833148353681107,0.05263157894736842,0.021052631578947368,0.031578947368421054,0.1491799815684553,0.15703448159506586,-0.007854500026610561,0.43808582711518024,0.438085827115181,-7.771561172376096e-16,0.3096895869799853,0.3810738460631765,-0.07138425908319124,0.9284357498571146
304727,10.0,5,1.5184545406865873,1.2529791739798033,0.26547536670678396,0.14497932206785574,0.13395401717311275,0.011025304894742988,8.017416036246569e-16,5.386240937780515e-16,2.631175098466054e-16,0.8194915254237287,0.9107843137254902,-0.09129278830176146,0.031578947368421054,0.021052631578947368,0.010526315789473686,0.1607535013477218,0.15703448159506586,0.0037190197526559277,0.43808582711518107,0.438085827115181,5.551115123125783e-17,0.7175589436083522,0.3810738460631765,0.33648509754517564,0.8044329564982058
304727,10.0,6,1.3906773018487582,1.2529791739798033,0.13769812786895486,0.1484702529573011,0.13395401717311275,0.014516235784188342,1.0511464433932063e-15,5.386240937780515e-16,5.125223496151548e-16,0.7974576271186441,0.9107843137254902,-0.11332668660684608,0.04736842105263158,0.021052631578947368,0.026315789473684213,0.15411550404311888,0.15703448159506586,-0.0029189775519469774,0.43808582711518,0.438085827115181,-9.992007221626409e-16,0.26423853303698547,0.3810738460631765,-0.11683531302619105,1.2116754234515748
