subject,port,B,variant,kappa,R0max
314225,T3,10,surr2,10.0,512.7800438902586
519647,T2,0,orig,0.001,55.66659662643837
519647,T2,0,orig,0.001584893192461114,55.76533206280289
519647,T2,0,orig,0.0025118864315095794,55.921244093165555
519647,T2,0,orig,0.003981071705534973,56.16691740890421
519647,T2,0,orig,0.006309573444801929,56.55272515906716
519647,T2,0,orig,0.01,57.155390035311584
519647,T2,0,orig,0.01584893192461114,58.08898728891053
519647,T2,0,orig,0.025118864315095808,59.516557811667845
519647,T2,0,orig,0.039810717055349734,61.65613428385412
519647,T2,0,orig,0.06309573444801933,64.76696355968012
519647,T2,0,orig,0.09999999999999999,69.09340961995916
519647,T2,0,orig,0.1584893192461114,74.7542642956992
519647,T2,0,orig,0.25118864315095824,81.6324835818611
519647,T2,0,orig,0.3981071705534973,89.42720282899414
519647,T2,0,orig,0.6309573444801936,97.93189277929447
519647,T2,0,orig,1.0,107.15907739944284
519647,T2,0,orig,1.584893192461114,117.00481742152573
519647,T2,0,orig,2.511886431509582,126.95297324908738
519647,T2,0,orig,3.9810717055349736,136.22140161826346
519647,T2,0,orig,6.309573444801936,144.1289292832817
519647,T2,0,orig,10.0,150.35260892436492
519647,T2,0,surr0,0.001,54.8391126875606
519647,T2,0,surr0,0.001584893192461114,54.93795537036326
519647,T2,0,surr0,0.0025118864315095794,55.09403942652291
519647,T2,0,surr0,0.003981071705534973,55.339990493771566
519647,T2,0,surr0,0.006309573444801929,55.72625110806429
519647,T2,0,surr0,0.01,56.32966483142384
519647,T2,0,surr0,0.01584893192461114,57.264524383402026
519647,T2,0,surr0,0.025118864315095808,58.694274776071026
519647,T2,0,surr0,0.039810717055349734,60.8377178527407
519647,T2,0,surr0,0.06309573444801933,63.95557004217998
519647,T2,0,surr0,0.09999999999999999,68.29491772046153
519647,T2,0,surr0,0.1584893192461114,73.97918656458015
519647,T2,0,surr0,0.25118864315095824,80.89800007097006
519647,T2,0,surr0,0.3981071705534973,88.75747930473476
519647,T2,0,surr0,0.6309573444801936,97.35427685483157
519647,T2,0,surr0,1.0,106.69611136754922
519647,T2,0,surr0,1.584893192461114,116.66555721608198
519647,T2,0,surr0,2.511886431509582,126.72843908271835
519647,T2,0,surr0,3.9810717055349736,136.08774874369297
519647,T2,0,surr0,6.309573444801936,144.05694460973533
519647,T2,0,surr0,10.0,150.3170165972711
519647,T2,0,surr1,0.001,55.40670280786895
519647,T2,0,surr1,0.001584893192461114,55.50584093235315
519647,T2,0,surr1,0.0025118864315095794,55.66238870853465
519647,T2,0,surr1,0.003981071705534973,55.90906343684195
519647,T2,0,surr1,0.006309573444801929,56.29644293202528
519647,T2,0,surr1,0.01,56.901560712139116
519647,T2,0,surr1,0.01584893192461114,57.8389517330208
519647,T2,0,surr1,0.025118864315095808,59.27230706362241
519647,T2,0,surr1,0.039810717055349734,61.42050925780975
519647,T2,0,surr1,0.06309573444801933,64.54375899212415
519647,T2,0,surr1,0.09999999999999999,68.88715615757121
519647,T2,0,surr1,0.1584893192461114,74.56938176251009
519647,T2,0,surr1,0.25118864315095824,81.47178901160314
519647,T2,0,surr1,0.3981071705534973,89.29076940039539
519647,T2,0,surr1,0.6309573444801936,97.81792145271325
519647,T2,0,surr1,1.0,107.06626007362564
519647,T2,0,surr1,1.584893192461114,116.93311992435073
519647,T2,0,surr1,2.511886431509582,126.90207180746204
519647,T2,0,surr1,3.9810717055349736,136.1889053919309
519647,T2,0,surr1,6.309573444801936,144.11035916671338
519647,T2,0,surr1,10.0,150.34300373280803
519647,T2,0,surr2,0.001,53.18045860408064
519647,T2,0,surr2,0.001584893192461114,53.27883176323494
519647,T2,0,surr2,0.0025118864315095794,53.43418336875132
519647,T2,0,surr2,0.003981071705534973,53.67900273803804
519647,T2,0,surr2,0.006309573444801929,54.06354211898579
519647,T2,0,surr2,0.01,54.66440633922329
519647,T2,0,surr2,0.01584893192461114,55.595660380954726
519647,T2,0,surr2,0.025118864315095808,57.020739000777105
519647,T2,0,surr2,0.039810717055349734,59.15920554052748
519647,T2,0,surr2,0.06309573444801933,62.27456866708477
519647,T2,0,surr2,0.09999999999999999,66.62109766676578
519647,T2,0,surr2,0.1584893192461114,72.33692934718636
519647,T2,0,surr2,0.25118864315095824,79.33489905166657
519647,T2,0,surr2,0.3981071705534973,87.3451666667084
519647,T2,0,surr2,0.6309573444801936,96.17065107276996
519647,T2,0,surr2,1.0,105.79322846598347
519647,T2,0,surr2,1.584893192461114,116.04618471357199
519647,T2,0,surr2,2.511886431509582,126.34784590804044
519647,T2,0,surr2,3.9810717055349736,135.8771023862754
519647,T2,0,surr2,6.309573444801936,143.95047094583876
519647,T2,0,surr2,10.0,150.2669588883447
519647,T2,10,orig,0.001,55.66659662643837
519647,T2,10,orig,0.001584893192461114,55.76533206280289
519647,T2,10,orig,0.0025118864315095794,55.921244093165555
519647,T2,10,orig,0.003981071705534973,56.16691740890421
519647,T2,10,orig,0.006309573444801929,56.55272515906716
519647,T2,10,orig,0.01,57.155390035311584
519647,T2,10,orig,0.01584893192461114,58.08898728891053
519647,T2,10,orig,0.025118864315095808,59.516557811667845
519647,T2,10,orig,0.039810717055349734,61.65613428385412
519647,T2,10,orig,0.06309573444801933,64.76696355968012
519647,T2,10,orig,0.09999999999999999,69.09340961995916
519647,T2,10,orig,0.1584893192461114,74.7542642956992
519647,T2,10,orig,0.25118864315095824,81.6324835818611
519647,T2,10,orig,0.3981071705534973,89.42720282899414
519647,T2,10,orig,0.6309573444801936,97.93189277929447
519647,T2,10,orig,1.0,107.15907739944284
519647,T2,10,orig,1.584893192461114,117.00481742152573
519647,T2,10,orig,2.511886431509582,126.95297324908738
519647,T2,10,orig,3.9810717055349736,136.22140161826346
519647,T2,10,orig,6.309573444801936,144.1289292832817
519647,T2,10,orig,10.0,150.35260892436492
519647,T2,10,surr0,0.001,51.45088629243479
519647,T2,10,surr0,0.001584893192461114,51.54836870921523
519647,T2,10,surr0,0.0025118864315095794,51.702323083488686
519647,T2,10,surr0,0.003981071705534973,51.944964162754935
519647,T2,10,surr0,0.006309573444801929,52.326141056317915
519647,T2,10,surr0,0.01,52.92189793716529
519647,T2,10,surr0,0.01584893192461114,53.84559941152643
519647,T2,10,surr0,0.025118864315095808,55.260010713476746
519647,T2,10,surr0,0.039810717055349734,57.3846200434244
519647,T2,10,surr0,0.06309573444801933,60.48486104000421
519647,T2,10,surr0,0.09999999999999999,64.82173734779997
519647,T2,10,surr0,0.1584893192461114,70.54898436521555
519647,T2,10,surr0,0.25118864315095824,77.6060734275139
519647,T2,10,surr0,0.3981071705534973,85.75354975503829
519647,T2,10,surr0,0.6309573444801936,94.80789167861212
519647,T2,10,surr0,1.0,104.72936206266733
519647,T2,10,surr0,1.584893192461114,115.29949629449573
519647,T2,10,surr0,2.511886431509582,125.87969956434286
519647,T2,10,surr0,3.9810717055349736,135.61388859005513
519647,T2,10,surr0,6.309573444801936,143.81592995498542
519647,T2,10,surr0,10.0,150.20323363436947
519647,T2,10,surr1,0.001,56.008790272400645
519647,T2,10,surr1,0.001584893192461114,56.107396640507055
519647,T2,10,surr1,0.0025118864315095794,56.2631030123162
519647,T2,10,surr1,0.003981071705534973,56.50844765226323
519647,T2,10,surr1,0.006309573444801929,56.89372775759191
519647,T2,10,surr1,0.01,57.49553996434372
519647,T2,10,surr1,0.01584893192461114,58.42774652226036
519647,T2,10,surr1,0.025118864315095808,59.853021499383765
519647,T2,10,surr1,0.039810717055349734,61.98875718065915
519647,T2,10,surr1,0.06309573444801933,65.0930869034226
519647,T2,10,surr1,0.09999999999999999,69.408517827314
519647,T2,10,surr1,0.1584893192461114,75.05107789096895
519647,T2,10,surr1,0.25118864315095824,81.90055109386844
519647,T2,10,surr1,0.3981071705534973,89.65440051053596
519647,T2,10,surr1,0.6309573444801936,98.10866628549226
519647,T2,10,surr1,1.0,107.28319877664634
519647,T2,10,surr1,1.584893192461114,117.08268886189971
519647,T2,10,surr1,2.511886431509582,126.99656318679882
519647,T2,10,surr1,3.9810717055349736,136.24337210636443
519647,T2,10,surr1,6.309573444801936,144.1390923499059
519647,T2,10,surr1,10.0,150.35702801498508
519647,T2,10,surr2,0.001,53.39112056645066
519647,T2,10,surr2,0.001584893192461114,53.49022786261079
519647,T2,10,surr2,0.0025118864315095794,53.646736522171764
519647,T2,10,surr2,0.003981071705534973,53.893373530921
519647,T2,10,surr2,0.006309573444801929,54.280753445252024
519647,T2,10,surr2,0.01,54.88602005044773
519647,T2,10,surr2,0.01584893192461114,55.82400719897507
519647,T2,10,surr2,0.025118864315095808,57.25916645529244
519647,T2,10,surr2,0.039810717055349734,59.41221321607065
519647,T2,10,surr2,0.06309573444801933,62.547500384744694
519647,T2,10,surr2,0.09999999999999999,66.91876109765
519647,T2,10,surr2,0.1584893192461114,72.66039946656565
519647,T2,10,surr2,0.25118864315095824,79.67675076702254
519647,T2,10,surr2,0.3981071705534973,87.68632816516538
519647,T2,10,surr2,0.6309573444801936,96.48404783412074
519647,T2,10,surr2,1.0,106.05395006134438
519647,T2,10,surr2,1.584893192461114,116.2406342653934
519647,T2,10,surr2,2.511886431509582,126.47704063654783
519647,T2,10,surr2,3.9810717055349736,135.95365556208293
519647,T2,10,surr2,6.309573444801936,143.9913603772466
519647,T2,10,surr2,10.0,150.28700015100964
519647,T3,0,orig,0.001,222.83422442555732
519647,T3,0,orig,0.001584893192461114,222.9987015244388
519647,T3,0,orig,0.0025118864315095794,223.25901925123543
519647,T3,0,orig,0.003981071705534973,223.6706909725941
519647,T3,0,orig,0.006309573444801929,224.32088561200803
519647,T3,0,orig,0.01,225.3457340774815
519647,T3,0,orig,0.01584893192461114,226.95599424024115
519647,T3,0,orig,0.025118864315095808,229.47347955863265
519647,T3,0,orig,0.039810717055349734,233.37882055960966
519647,T3,0,orig,0.06309573444801933,239.36468018149378
519647,T3,0,orig,0.09999999999999999,248.37272286440998
519647,T3,0,orig,0.1584893192461114,261.5631905583308
519647,T3,0,orig,0.25118864315095824,280.1310606257879
519647,T3,0,orig,0.3981071705534973,304.88780662048976
519647,T3,0,orig,0.6309573444801936,335.6568499320359
519647,T3,0,orig,1.0,370.79431978429005
519647,T3,0,orig,1.584893192461114,407.3076217202825
519647,T3,0,orig,2.511886431509582,441.74603342903333
519647,T3,0,orig,3.9810717055349736,471.3768159485016
519647,T3,0,orig,6.309573444801936,494.89290740604457
519647,T3,0,orig,10.0,512.3602947202412
519647,T3,0,surr0,0.001,251.53065677882324
519647,T3,0,surr0,0.001584893192461114,251.66840216554397
519647,T3,0,surr0,0.0025118864315095794,251.8864400708477
519647,T3,0,surr0,0.003981071705534973,252.23132071840442
519647,T3,0,surr0,0.006309573444801929,252.7762027813292
519647,T3,0,surr0,0.01,253.63549599590095
519647,T3,0,surr0,0.01584893192461114,254.98671914062587
519647,T3,0,surr0,0.025118864315095808,257.1018775617366
519647,T3,0,surr0,0.039810717055349734,260.38946434372815
519647,T3,0,surr0,0.06309573444801933,265.4433796485063
519647,T3,0,surr0,0.09999999999999999,273.0824868902761
519647,T3,0,surr0,0.1584893192461114,284.33941618006685
519647,T3,0,surr0,0.25118864315095824,300.32305644962656
519647,T3,0,surr0,0.3981071705534973,321.87069551782406
519647,T3,0,surr0,0.6309573444801936,349.0042818109427
519647,T3,0,surr0,1.0,380.4500007952409
519647,T3,0,surr0,1.584893192461114,413.65981103634425
519647,T3,0,surr0,2.511886431509582,445.52697761966243
519647,T3,0,surr0,3.9810717055349736,473.42134391624177
519647,T3,0,surr0,6.309573444801936,495.9096066946184
519647,T3,0,surr0,10.0,512.8330169839527
519647,T3,0,surr1,0.001,260.1333439037798
519647,T3,0,surr1,0.001584893192461114,260.26932844887983
519647,T3,0,surr1,0.0025118864315095794,260.4845629955285
519647,T3,0,surr1,0.003981071705534973,260.82496919393276
519647,T3,0,surr1,0.006309573444801929,261.36268180975003
519647,T3,0,surr1,0.01,262.21042046094647
519647,T3,0,surr1,0.01584893192461114,263.5428646867336
519647,T3,0,surr1,0.025118864315095808,265.62714916670734
519647,T3,0,surr1,0.039810717055349734,268.8632371096357
519647,T3,0,surr1,0.06309573444801933,273.8299045957203
519647,T3,0,surr1,0.09999999999999999,281.3194437841179
519647,T3,0,surr1,0.1584893192461114,292.320083011206
519647,T3,0,surr1,0.25118864315095824,307.8749191617226
519647,T3,0,surr1,0.3981071705534973,328.7453080239368
519647,T3,0,surr1,0.6309573444801936,354.90716281933265
519647,T3,0,surr1,1.0,385.1291708416472
519647,T3,0,surr1,1.584893192461114,417.0202698802339
519647,T3,0,surr1,2.511886431509582,447.6894543269419
519647,T3,0,surr1,3.9810717055349736,474.668532148785
519647,T3,0,surr1,6.309573444801936,496.56147848567554
519647,T3,0,surr1,10.0,513.1473429275
519647,T3,0,surr2,0.001,267.09941046226476
519647,T3,0,surr2,0.001584893192461114,267.2264610889002
519647,T3,0,surr2,0.0025118864315095794,267.4275647332525
519647,T3,0,surr2,0.003981071705534973,267.7456460971539
519647,T3,0,surr2,0.006309573444801929,268.24815408078354
519647,T3,0,surr2,0.01,269.04054055439053
519647,T3,0,surr2,0.01584893192461114,270.28635816699597
519647,T3,0,surr2,0.025118864315095808,272.236062138767
519647,T3,0,surr2,0.039810717055349734,275.265470811617
519647,T3,0,surr2,0.06309573444801933,279.92043125600725
519647,T3,0,surr2,0.09999999999999999,286.9529351500275
519647,T3,0,surr2,0.1584893192461114,297.31191314685327
519647,T3,0,surr2,0.25118864315095824,312.0229978706796
519647,T3,0,surr2,0.3981071705534973,331.88531024732
519647,T3,0,surr2,0.6309573444801936,356.9938199927221
519647,T3,0,surr2,1.0,386.29323275192695
519647,T3,0,surr2,1.584893192461114,417.5341959202239
519647,T3,0,surr2,2.511886431509582,447.8483364693462
519647,T3,0,surr2,3.9810717055349736,474.68452048540627
519647,T3,0,surr2,6.309573444801936,496.5414622079058
519647,T3,0,surr2,10.0,513.1282882339927
519647,T3,10,orig,0.001,222.83422442555732
519647,T3,10,orig,0.001584893192461114,222.9987015244388
519647,T3,10,orig,0.0025118864315095794,223.25901925123543
519647,T3,10,orig,0.003981071705534973,223.6706909725941
519647,T3,10,orig,0.006309573444801929,224.32088561200803
519647,T3,10,orig,0.01,225.3457340774815
519647,T3,10,orig,0.01584893192461114,226.95599424024115
519647,T3,10,orig,0.025118864315095808,229.47347955863265
519647,T3,10,orig,0.039810717055349734,233.37882055960966
519647,T3,10,orig,0.06309573444801933,239.36468018149378
519647,T3,10,orig,0.09999999999999999,248.37272286440998
519647,T3,10,orig,0.1584893192461114,261.5631905583308
519647,T3,10,orig,0.25118864315095824,280.1310606257879
519647,T3,10,orig,0.3981071705534973,304.88780662048976
519647,T3,10,orig,0.6309573444801936,335.6568499320359
519647,T3,10,orig,1.0,370.79431978429005
519647,T3,10,orig,1.584893192461114,407.3076217202825
519647,T3,10,orig,2.511886431509582,441.74603342903333
519647,T3,10,orig,3.9810717055349736,471.3768159485016
519647,T3,10,orig,6.309573444801936,494.89290740604457
519647,T3,10,orig,10.0,512.3602947202412
519647,T3,10,surr0,0.001,238.96291744788937
519647,T3,10,surr0,0.001584893192461114,239.11655802016278
519647,T3,10,surr0,0.0025118864315095794,239.35971858512968
519647,T3,10,surr0,0.003981071705534973,239.74424217928816
519647,T3,10,surr0,0.006309573444801929,240.35152078999474
519647,T3,10,surr0,0.01,241.30863026124752
519647,T3,10,surr0,0.01584893192461114,242.8122298647627
519647,T3,10,surr0,0.025118864315095808,245.16242096841432
519647,T3,10,surr0,0.039810717055349734,248.80700061446728
519647,T3,10,surr0,0.06309573444801933,254.3904956197838
519647,T3,10,surr0,0.09999999999999999,262.7877491973176
519647,T3,10,surr0,0.1584893192461114,275.0752117338207
519647,T3,10,surr0,0.25118864315095824,292.3629103315996
519647,T3,10,surr0,0.3981071705534973,315.41751702649583
519647,T3,10,surr0,0.6309573444801936,344.12186790835267
519647,T3,10,surr0,1.0,377.0384237926696
519647,T3,10,surr0,1.584893192461114,411.47967678386567
519647,T3,10,surr0,2.511886431509582,444.2593794337723
519647,T3,10,surr0,3.9810717055349736,472.7485061426976
519647,T3,10,surr0,6.309573444801936,495.57976890204236
519647,T3,10,surr0,10.0,512.6812687887783
519647,T3,10,surr1,0.001,237.04121830420664
519647,T3,10,surr1,0.001584893192461114,237.19494890049575
519647,T3,10,surr1,0.0025118864315095794,237.4382562275387
519647,T3,10,surr1,0.003981071705534973,237.82302261890064
519647,T3,10,surr1,0.006309573444801929,238.43071139831923
519647,T3,10,surr1,0.01,239.38853367241907
519647,T3,10,surr1,0.01584893192461114,240.89341674662785
519647,T3,10,surr1,0.025118864315095808,243.24601345451785
519647,T3,10,surr1,0.039810717055349734,246.89528244798686
519647,T3,10,surr1,0.06309573444801933,252.48820276098715
519647,T3,10,surr1,0.09999999999999999,260.9046563559508
519647,T3,10,surr1,0.1584893192461114,273.23077010251586
519647,T3,10,surr1,0.25118864315095824,290.59291591376973
519647,T3,10,surr1,0.3981071705534973,313.7796518514877
519647,T3,10,surr1,0.6309573444801936,342.691793822463
519647,T3,10,surr1,1.0,375.8881961249224
519647,T3,10,surr1,1.584893192461114,410.64474726823676
519647,T3,10,surr1,2.511886431509582,443.71856633097497
519647,T3,10,surr1,3.9810717055349736,472.4356027732346
519647,T3,10,surr1,6.309573444801936,495.41606645271935
519647,T3,10,surr1,10.0,512.6023495637822
519647,T3,10,surr2,0.001,236.06628000161365
519647,T3,10,surr2,0.001584893192461114,236.22183449411932
519647,T3,10,surr2,0.0025118864315095794,236.4680215899519
519647,T3,10,surr2,0.003981071705534973,236.85732485673103
519647,T3,10,surr2,0.006309573444801929,237.4721362765475
519647,T3,10,surr2,0.01,238.44107927952896
519647,T3,10,surr2,0.01584893192461114,239.9631754126206
519647,T3,10,surr2,0.025118864315095808,242.34205492239795
519647,T3,10,surr2,0.039810717055349734,246.03061277451116
519647,T3,10,surr2,0.06309573444801933,251.68037304345808
519647,T3,10,surr2,0.09999999999999999,260.1750841211816
519647,T3,10,surr2,0.1584893192461114,272.60140958034464
519647,T3,10,surr2,0.25118864315095824,290.0797003949563
519647,T3,10,surr2,0.3981071705534973,313.38551079797975
519647,T3,10,surr2,0.6309573444801936,342.405401648184
519647,T3,10,surr2,1.0,375.6900659740777
519647,T3,10,surr2,1.584893192461114,410.51409503826136
519647,T3,10,surr2,2.511886431509582,443.6369798313105
519647,T3,10,surr2,3.9810717055349736,472.38802349304063
519647,T3,10,surr2,6.309573444801936,495.39043639214407
519647,T3,10,surr2,10.0,512.5895808309194
